sample_id,source_split,audio_path,answers,has_fraud_binary,has_normal_binary,fraud_types,scene_labels,message_counts,audio_exists_in_zip,transcript_status,transcript_text
taf-0320,train,audio/NEG-imitate-12/tts_test2676/tts_test2676.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0321,train,audio/NEG-imitate-12/tts_test2681/tts_test2681.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0322,train,audio/NEG-imitate-12/tts_test2708/tts_test2708.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0323,train,audio/NEG-imitate-12/tts_test2720/tts_test2720.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0324,train,audio/NEG-imitate-12/tts_test2766/tts_test2766.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0325,train,audio/NEG-imitate-12/tts_test2808/tts_test2808.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0326,train,audio/NEG-imitate-12/tts_test2869/tts_test2869.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0327,train,audio/NEG-imitate-12/tts_test2884/tts_test2884.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0328,train,audio/NEG-imitate-12/tts_test2888/tts_test2888.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0329,train,audio/NEG-imitate-12/tts_test2905/tts_test2905.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0330,train,audio/NEG-imitate-12/tts_test2948/tts_test2948.mp3,fraud;客服诈骗;日常购物,true,false,客服诈骗,日常购物,2;4;6,True,pending,
taf-0331,train,audio/NEG-imitate-12/tts_test2983/tts_test2983.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0332,train,audio/NEG-imitate-12/tts_test2991/tts_test2991.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0333,train,audio/NEG-imitate-12/tts_test2993/tts_test2993.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0334,train,audio/NEG-imitate-12/tts_test2994/tts_test2994.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0335,train,audio/NEG-imitate-12/tts_test3135/tts_test3135.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0336,train,audio/NEG-imitate-12/tts_test3152/tts_test3152.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0337,train,audio/NEG-imitate-12/tts_test3153/tts_test3153.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0338,train,audio/NEG-imitate-12/tts_test3156/tts_test3156.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0339,train,audio/NEG-imitate-12/tts_test3159/tts_test3159.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0340,train,audio/NEG-imitate-12/tts_test3220/tts_test3220.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0341,train,audio/NEG-imitate-12/tts_test3247/tts_test3247.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0342,train,audio/NEG-imitate-12/tts_test3379/tts_test3379.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0343,train,audio/NEG-imitate-12/tts_test3406/tts_test3406.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0344,train,audio/NEG-imitate-12/tts_test3417/tts_test3417.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0345,train,audio/NEG-imitate-12/tts_test3435/tts_test3435.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0346,train,audio/NEG-imitate-12/tts_test3446/tts_test3446.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0347,train,audio/NEG-multi-agent-1/tts_fraud_00109/tts_fraud_00109.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0348,train,audio/NEG-multi-agent-1/tts_fraud_00111/tts_fraud_00111.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0349,train,audio/NEG-multi-agent-1/tts_fraud_00121/tts_fraud_00121.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0350,train,audio/NEG-multi-agent-1/tts_fraud_00154/tts_fraud_00154.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0351,train,audio/NEG-multi-agent-1/tts_fraud_00160/tts_fraud_00160.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0352,train,audio/NEG-multi-agent-1/tts_fraud_00227/tts_fraud_00227.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0353,train,audio/NEG-multi-agent-1/tts_fraud_00257/tts_fraud_00257.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0354,train,audio/NEG-multi-agent-1/tts_fraud_00286/tts_fraud_00286.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0355,train,audio/NEG-multi-agent-1/tts_fraud_00320/tts_fraud_00320.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0356,train,audio/NEG-multi-agent-1/tts_fraud_00338/tts_fraud_00338.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0357,train,audio/NEG-multi-agent-1/tts_fraud_00339/tts_fraud_00339.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0358,train,audio/NEG-multi-agent-1/tts_fraud_00365/tts_fraud_00365.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0359,train,audio/NEG-multi-agent-1/tts_fraud_00570/tts_fraud_00570.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0360,train,audio/NEG-multi-agent-1/tts_fraud_00598/tts_fraud_00598.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0361,train,audio/NEG-multi-agent-1/tts_fraud_00649/tts_fraud_00649.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0362,train,audio/NEG-multi-agent-1/tts_fraud_00705/tts_fraud_00705.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0363,train,audio/NEG-multi-agent-1/tts_fraud_00777/tts_fraud_00777.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0364,train,audio/NEG-multi-agent-1/tts_fraud_00838/tts_fraud_00838.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0365,train,audio/NEG-multi-agent-1/tts_fraud_00982/tts_fraud_00982.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0366,train,audio/NEG-multi-agent-2/tts_fraud_00029/tts_fraud_00029.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0367,train,audio/NEG-multi-agent-2/tts_fraud_00061/tts_fraud_00061.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0368,train,audio/NEG-multi-agent-2/tts_fraud_00062/tts_fraud_00062.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0369,train,audio/NEG-multi-agent-2/tts_fraud_00089/tts_fraud_00089.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0370,train,audio/NEG-multi-agent-2/tts_fraud_00144/tts_fraud_00144.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0371,train,audio/NEG-multi-agent-2/tts_fraud_00157/tts_fraud_00157.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0372,train,audio/NEG-multi-agent-2/tts_fraud_00162/tts_fraud_00162.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0373,train,audio/NEG-multi-agent-2/tts_fraud_00167/tts_fraud_00167.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0374,train,audio/NEG-multi-agent-2/tts_fraud_00194/tts_fraud_00194.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0375,train,audio/NEG-multi-agent-2/tts_fraud_00207/tts_fraud_00207.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0376,train,audio/NEG-multi-agent-2/tts_fraud_00219/tts_fraud_00219.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0377,train,audio/NEG-multi-agent-2/tts_fraud_00226/tts_fraud_00226.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0378,train,audio/NEG-multi-agent-2/tts_fraud_00257/tts_fraud_00257.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0379,train,audio/NEG-multi-agent-2/tts_fraud_00273/tts_fraud_00273.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0380,train,audio/NEG-multi-agent-2/tts_fraud_00307/tts_fraud_00307.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0381,train,audio/NEG-multi-agent-2/tts_fraud_00329/tts_fraud_00329.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0382,train,audio/NEG-multi-agent-2/tts_fraud_00334/tts_fraud_00334.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0383,train,audio/NEG-multi-agent-2/tts_fraud_00365/tts_fraud_00365.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0384,train,audio/NEG-multi-agent-2/tts_fraud_00388/tts_fraud_00388.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0385,train,audio/NEG-multi-agent-2/tts_fraud_00425/tts_fraud_00425.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0386,train,audio/NEG-multi-agent-2/tts_fraud_00486/tts_fraud_00486.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0387,train,audio/NEG-multi-agent-2/tts_fraud_00496/tts_fraud_00496.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0388,train,audio/NEG-multi-agent-2/tts_fraud_00502/tts_fraud_00502.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0389,train,audio/NEG-multi-agent-2/tts_fraud_00538/tts_fraud_00538.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0390,train,audio/NEG-multi-agent-2/tts_fraud_00560/tts_fraud_00560.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0391,train,audio/NEG-multi-agent-2/tts_fraud_00593/tts_fraud_00593.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0392,train,audio/NEG-multi-agent-2/tts_fraud_00634/tts_fraud_00634.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0393,train,audio/NEG-multi-agent-2/tts_fraud_00635/tts_fraud_00635.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0394,train,audio/NEG-multi-agent-2/tts_fraud_00637/tts_fraud_00637.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0395,train,audio/NEG-multi-agent-2/tts_fraud_00651/tts_fraud_00651.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0396,train,audio/NEG-multi-agent-2/tts_fraud_00657/tts_fraud_00657.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0397,train,audio/NEG-multi-agent-2/tts_fraud_00696/tts_fraud_00696.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0398,train,audio/NEG-multi-agent-2/tts_fraud_00700/tts_fraud_00700.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0399,train,audio/NEG-multi-agent-2/tts_fraud_00767/tts_fraud_00767.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0400,train,audio/NEG-multi-agent-2/tts_fraud_00774/tts_fraud_00774.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0401,train,audio/NEG-multi-agent-2/tts_fraud_00811/tts_fraud_00811.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0402,train,audio/NEG-multi-agent-2/tts_fraud_00820/tts_fraud_00820.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0403,train,audio/NEG-multi-agent-2/tts_fraud_00824/tts_fraud_00824.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0404,train,audio/NEG-multi-agent-2/tts_fraud_00836/tts_fraud_00836.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0405,train,audio/NEG-multi-agent-2/tts_fraud_00864/tts_fraud_00864.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0406,train,audio/NEG-multi-agent-2/tts_fraud_00865/tts_fraud_00865.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0407,train,audio/NEG-multi-agent-2/tts_fraud_00883/tts_fraud_00883.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0408,train,audio/NEG-multi-agent-2/tts_fraud_00886/tts_fraud_00886.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0409,train,audio/NEG-multi-agent-2/tts_fraud_00969/tts_fraud_00969.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0410,train,audio/NEG-multi-agent-2/tts_fraud_00970/tts_fraud_00970.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0411,train,audio/NEG-multi-agent-2/tts_fraud_00997/tts_fraud_00997.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0412,train,audio/NEG-multi-agent-2/tts_fraud_01035/tts_fraud_01035.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0413,train,audio/NEG-multi-agent-2/tts_fraud_01103/tts_fraud_01103.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0414,train,audio/NEG-multi-agent-2/tts_fraud_01146/tts_fraud_01146.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0415,train,audio/NEG-multi-agent-2/tts_fraud_01154/tts_fraud_01154.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0416,train,audio/NEG-multi-agent-2/tts_fraud_01161/tts_fraud_01161.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0417,train,audio/NEG-multi-agent-2/tts_fraud_01167/tts_fraud_01167.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0418,train,audio/NEG-multi-agent-2/tts_fraud_01204/tts_fraud_01204.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0419,train,audio/NEG-multi-agent-2/tts_fraud_01223/tts_fraud_01223.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0420,train,audio/NEG-multi-agent-2/tts_fraud_01309/tts_fraud_01309.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0421,train,audio/NEG-multi-agent-2/tts_fraud_01326/tts_fraud_01326.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0422,train,audio/NEG-multi-agent-2/tts_fraud_01334/tts_fraud_01334.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0423,train,audio/NEG-multi-agent-2/tts_fraud_01370/tts_fraud_01370.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0424,train,audio/NEG-multi-agent-2/tts_fraud_01373/tts_fraud_01373.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0425,train,audio/NEG-multi-agent-2/tts_fraud_01374/tts_fraud_01374.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0426,train,audio/NEG-multi-agent-2/tts_fraud_01444/tts_fraud_01444.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0427,train,audio/NEG-multi-agent-2/tts_fraud_01482/tts_fraud_01482.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0428,train,audio/NEG-multi-agent-2/tts_fraud_01486/tts_fraud_01486.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0429,train,audio/NEG-multi-agent-2/tts_fraud_01492/tts_fraud_01492.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0430,train,audio/NEG-multi-agent-2/tts_fraud_01497/tts_fraud_01497.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0431,train,audio/NEG-multi-agent-2/tts_fraud_01499/tts_fraud_01499.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0432,train,audio/NEG-multi-agent-2/tts_fraud_01559/tts_fraud_01559.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0433,train,audio/NEG-multi-agent-2/tts_fraud_01651/tts_fraud_01651.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0434,train,audio/NEG-multi-agent-2/tts_fraud_01680/tts_fraud_01680.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0435,train,audio/NEG-multi-agent-2/tts_fraud_01707/tts_fraud_01707.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0436,train,audio/NEG-multi-agent-2/tts_fraud_01728/tts_fraud_01728.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0437,train,audio/NEG-multi-agent-2/tts_fraud_01737/tts_fraud_01737.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0438,train,audio/NEG-multi-agent-2/tts_fraud_01806/tts_fraud_01806.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0439,train,audio/NEG-multi-agent-2/tts_fraud_01823/tts_fraud_01823.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0440,train,audio/NEG-multi-agent-2/tts_fraud_01828/tts_fraud_01828.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0441,train,audio/NEG-multi-agent-2/tts_fraud_01900/tts_fraud_01900.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0442,train,audio/NEG-multi-agent-2/tts_fraud_01933/tts_fraud_01933.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0443,train,audio/NEG-multi-agent-2/tts_fraud_01982/tts_fraud_01982.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0444,train,audio/NEG-multi-agent-2/tts_fraud_01994/tts_fraud_01994.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0445,train,audio/NEG-multi-agent-3/tts_fraud_00025/tts_fraud_00025.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0446,train,audio/NEG-multi-agent-3/tts_fraud_00034/tts_fraud_00034.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0447,train,audio/NEG-multi-agent-3/tts_fraud_00038/tts_fraud_00038.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0448,train,audio/NEG-multi-agent-3/tts_fraud_00139/tts_fraud_00139.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0449,train,audio/NEG-multi-agent-3/tts_fraud_00152/tts_fraud_00152.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0450,train,audio/NEG-multi-agent-3/tts_fraud_00156/tts_fraud_00156.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0451,train,audio/NEG-multi-agent-3/tts_fraud_00193/tts_fraud_00193.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0452,train,audio/NEG-multi-agent-3/tts_fraud_00202/tts_fraud_00202.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0453,train,audio/NEG-multi-agent-3/tts_fraud_00208/tts_fraud_00208.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0454,train,audio/NEG-multi-agent-3/tts_fraud_00210/tts_fraud_00210.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0455,train,audio/NEG-multi-agent-3/tts_fraud_00220/tts_fraud_00220.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0456,train,audio/NEG-multi-agent-3/tts_fraud_00257/tts_fraud_00257.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0457,train,audio/NEG-multi-agent-3/tts_fraud_00320/tts_fraud_00320.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0458,train,audio/NEG-multi-agent-3/tts_fraud_00323/tts_fraud_00323.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0459,train,audio/NEG-multi-agent-3/tts_fraud_00332/tts_fraud_00332.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0460,train,audio/NEG-multi-agent-3/tts_fraud_00335/tts_fraud_00335.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0461,train,audio/NEG-multi-agent-3/tts_fraud_00424/tts_fraud_00424.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0462,train,audio/NEG-multi-agent-3/tts_fraud_00426/tts_fraud_00426.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0463,train,audio/NEG-multi-agent-3/tts_fraud_00432/tts_fraud_00432.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0464,train,audio/NEG-multi-agent-3/tts_fraud_00468/tts_fraud_00468.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0465,train,audio/NEG-multi-agent-3/tts_fraud_00527/tts_fraud_00527.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0466,train,audio/NEG-multi-agent-3/tts_fraud_00553/tts_fraud_00553.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0467,train,audio/NEG-multi-agent-3/tts_fraud_00561/tts_fraud_00561.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0468,train,audio/NEG-multi-agent-3/tts_fraud_00565/tts_fraud_00565.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0469,train,audio/NEG-multi-agent-3/tts_fraud_00591/tts_fraud_00591.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0470,train,audio/NEG-multi-agent-3/tts_fraud_00594/tts_fraud_00594.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
taf-0471,train,audio/NEG-multi-agent-3/tts_fraud_00595/tts_fraud_00595.mp3,fraud;咨询客服;客服诈骗,true,false,客服诈骗,咨询客服,2;4;6,True,pending,
